id,date,type,amount,currency,amount_base,account_id,category_ids,to_account_id,to_amount,to_currency,debt_ref_id,comment,created_at,updated_at
txn_b1fb12f64e5a,2024-11-11,expense,25.23,EUR,25.23,acc_53cbdd5e80a9,cat_9ca91fd2ee5f,,0,,,Мышка,2024-11-11T13:19:38.000Z,2024-11-11T10:19:40.000Z
txn_cd240aab67cb,2024-11-11,transfer,2000,EUR,2000,acc_96db3930b996,,acc_c9283d809e7a,2101.9,USD,,,2024-11-11T15:47:53.000Z,2024-11-11T12:48:12.000Z
txn_28f55d541ddb,2024-11-12,expense,27.87,EUR,27.87,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-11-12T09:21:31.000Z,2024-11-12T06:21:34.000Z
txn_1f9d6d4634e8,2024-11-15,expense,21.91,EUR,21.91,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2024-11-15T14:02:52.000Z,2024-11-15T11:02:55.000Z
txn_2616a796653b,2024-11-15,expense,65.92,EUR,65.92,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-11-15T16:47:06.000Z,2024-11-15T13:47:09.000Z
txn_90509130e431,2024-11-19,expense,24.58,EUR,24.58,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-11-19T10:26:22.000Z,2024-11-19T07:26:26.000Z
txn_6281d29a4c2e,2024-11-21,expense,26.52,EUR,26.52,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-11-21T09:19:46.000Z,2024-11-21T06:19:47.000Z
txn_dd00e8b35885,2024-11-21,income,730.36,EUR,730.36,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2024-11-22T11:09:24.000Z,2024-11-22T08:09:27.000Z
txn_82daa8c44d31,2024-11-22,expense,36.8,EUR,36.8,acc_53cbdd5e80a9,cat_c13d88cb4cb0,,0,,,,2024-11-22T11:09:00.000Z,2024-11-22T08:09:03.000Z
txn_6c68b53415c2,2024-11-22,expense,15.5,EUR,15.5,acc_53cbdd5e80a9,cat_130fd2da7254,,0,,,,2024-11-22T17:55:04.000Z,2024-11-22T14:55:08.000Z
txn_db7a1d88ec3e,2024-11-22,income,4.63,EUR,4.63,acc_53cbdd5e80a9,cat_c13d88cb4cb0,,0,,,,2025-02-24T12:08:15.000Z,2025-02-24T09:08:19.000Z
txn_b95b3d371765,2024-11-25,expense,28.15,EUR,28.15,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-11-25T18:11:54.000Z,2024-11-25T15:11:56.000Z
txn_c2a6c08e7b39,2024-11-27,expense,9.5,EUR,9.5,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2024-11-27T13:32:52.000Z,2024-11-27T10:32:54.000Z
txn_cc0fee724ad2,2024-11-28,expense,29,EUR,29,acc_cc67f5c5a974,cat_4095f3c9b2be,,0,,,,2024-11-28T10:55:43.000Z,2024-11-28T07:55:47.000Z
txn_8607bddaf5d5,2024-11-28,expense,41.01,EUR,41.01,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2024-11-28T13:02:31.000Z,2024-11-28T10:02:32.000Z
txn_4eaa43b8fdbd,2024-11-29,expense,52.02,EUR,52.02,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-11-29T16:56:22.000Z,2024-11-29T13:56:25.000Z
txn_6bb545b2deb5,2024-12-02,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2024-12-02T13:38:34.000Z,2024-12-02T10:38:35.000Z
txn_b3535f6030b9,2024-12-03,income,1.42,EUR,1.42,acc_cc67f5c5a974,cat_d943641d1ed7,,0,,,,2024-12-09T11:05:54.000Z,2024-12-09T08:05:56.000Z
txn_c5970d671c9e,2024-12-04,expense,74.62,EUR,74.62,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-04T16:54:16.000Z,2024-12-04T13:54:18.000Z
txn_6ae1f5e6b081,2024-12-05,income,22735,RUB,258.35,acc_1865128d98f4,cat_cd2158f023ff,,0,,,,2024-12-05T12:23:54.000Z,2025-02-28T18:41:48.000Z
txn_05b9a517b143,2024-12-05,expense,145.87,RUB,1.66,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2024-12-05T12:23:58.000Z,2024-12-05T09:24:28.000Z
txn_d3a93e00de14,2024-12-05,expense,413.81,RUB,4.7,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ЭлЭн,2024-12-05T12:24:07.000Z,2024-12-05T09:24:28.000Z
txn_05c832cff45f,2024-12-05,expense,2171.48,RUB,24.68,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2024-12-05T12:24:23.000Z,2024-12-05T09:24:28.000Z
txn_1ddb2cd19648,2024-12-09,income,161,RUB,1.83,acc_1865128d98f4,cat_4bedd3c4b3c0,,0,,,,2024-12-09T10:17:49.000Z,2026-06-02T08:38:52.000Z
txn_a68146be9cae,2024-12-11,expense,61.29,EUR,61.29,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-11T16:58:57.000Z,2024-12-11T13:58:59.000Z
txn_2e671148edd3,2024-12-12,expense,12,EUR,12,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2024-12-12T12:48:17.000Z,2024-12-12T09:48:19.000Z
txn_2cfc0b230932,2024-12-13,expense,38.45,EUR,38.45,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-13T09:25:00.000Z,2024-12-13T06:25:06.000Z
txn_85a1f7d0893d,2024-12-13,expense,15.5,EUR,15.5,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2024-12-13T19:07:51.000Z,2024-12-13T16:08:08.000Z
txn_75bb18f0935b,2024-12-13,expense,2.3,EUR,2.3,acc_53cbdd5e80a9,cat_bf4e28785ab0,,0,,,,2024-12-13T19:08:05.000Z,2024-12-13T16:08:08.000Z
txn_246b14a02387,2024-12-14,expense,14.9,EUR,14.9,acc_53cbdd5e80a9,cat_f879cc82979f,,0,,,,2024-12-14T21:35:44.000Z,2024-12-14T18:35:46.000Z
txn_2d8604526d50,2024-12-16,expense,68876.78,RUB,782.69,acc_1865128d98f4,cat_b4628fe4f5f3,,0,,,,2024-12-16T13:28:45.000Z,2024-12-16T10:28:50.000Z
txn_b2d37bb7fc4b,2024-12-18,expense,11.51,EUR,11.51,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2024-12-18T13:09:17.000Z,2024-12-18T10:09:22.000Z
txn_3ca76e789269,2024-12-19,expense,112.66,EUR,112.66,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-19T19:41:31.000Z,2024-12-19T16:41:45.000Z
txn_cd0373679c9a,2024-12-19,expense,116.86,EUR,116.86,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-19T19:41:39.000Z,2024-12-19T16:41:45.000Z
txn_35d5437a68bd,2024-12-20,expense,23,EUR,23,acc_cc67f5c5a974,cat_4095f3c9b2be,,0,,,,2024-12-20T16:26:01.000Z,2024-12-20T13:26:04.000Z
txn_dc904de6df7f,2024-12-20,expense,17.48,EUR,17.48,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2024-12-20T16:43:41.000Z,2024-12-20T13:43:45.000Z
txn_90cffb7064aa,2024-12-20,income,775.36,EUR,775.36,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2024-12-20T20:28:34.000Z,2024-12-20T17:28:38.000Z
txn_25254f240783,2024-12-24,expense,82.96,EUR,82.96,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-24T13:05:16.000Z,2024-12-24T10:05:19.000Z
txn_f1214cf4ed4e,2024-12-24,income,447,RUB,5.08,acc_1865128d98f4,cat_4bedd3c4b3c0,,0,,,,2024-12-26T23:17:37.000Z,2026-06-02T08:38:01.000Z
txn_0f26931c5568,2024-12-27,expense,22.5,EUR,22.5,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2024-12-27T19:15:04.000Z,2024-12-27T16:15:09.000Z
txn_7a35709571a5,2024-12-29,expense,109.22,EUR,109.22,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-29T17:11:13.000Z,2024-12-29T14:11:16.000Z
txn_3ce90fef1f88,2024-12-31,expense,33.52,EUR,33.52,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-31T11:40:45.000Z,2024-12-31T08:41:03.000Z
txn_c80197b1e711,2024-12-31,expense,80.21,EUR,80.21,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2024-12-31T11:40:51.000Z,2024-12-31T08:41:03.000Z
txn_88a571af73f6,2024-12-31,income,18.79,EUR,18.79,acc_53cbdd5e80a9,cat_d943641d1ed7,,0,,,,2025-01-02T11:43:15.000Z,2025-01-02T08:43:25.000Z
txn_1a2304e71a8a,2025-01-01,income,17.7,RUB,0.2,acc_1865128d98f4,cat_d943641d1ed7,,0,,,,2025-07-07T17:34:10.000Z,2025-07-07T14:34:13.000Z
txn_17a55165d229,2025-01-02,expense,5.6,EUR,5.6,acc_53cbdd5e80a9,cat_a9bb50547acd,,0,,,,2025-01-02T11:43:36.000Z,2025-01-02T08:43:39.000Z
txn_57f592a0c474,2025-01-05,expense,37.42,EUR,37.42,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-05T17:56:57.000Z,2025-01-05T14:57:00.000Z
txn_5eaefca3609d,2025-01-06,income,23342,RUB,265.25,acc_1865128d98f4,cat_cd2158f023ff,,0,,,,2025-01-06T17:17:03.000Z,2025-02-28T18:41:48.000Z
txn_6296baebd9b8,2025-01-06,expense,145.87,RUB,1.66,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2025-01-06T17:17:07.000Z,2025-01-06T14:17:30.000Z
txn_8224c33a04e8,2025-01-06,expense,518.93,RUB,5.9,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ЭлЭн,2025-01-06T17:17:16.000Z,2025-01-06T14:17:30.000Z
txn_1152f6586fda,2025-01-06,expense,2676.59,RUB,30.42,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2025-01-06T17:17:26.000Z,2025-01-06T14:17:30.000Z
txn_e043448ec553,2025-01-07,expense,22.7,EUR,22.7,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-07T10:05:51.000Z,2025-01-07T07:05:57.000Z
txn_b72823f3368f,2025-01-07,income,1.08,EUR,1.08,acc_cc67f5c5a974,cat_d943641d1ed7,,0,,,,2025-01-13T12:21:36.000Z,2025-01-13T09:21:38.000Z
txn_978c4cce8e24,2025-01-10,expense,6.3,EUR,6.3,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2025-01-10T13:34:06.000Z,2025-01-10T10:34:09.000Z
txn_621f9cd92c28,2025-01-10,expense,44.88,EUR,44.88,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-10T14:10:12.000Z,2025-01-10T11:10:16.000Z
txn_62e1dfd02304,2025-01-11,expense,39.48,EUR,39.48,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-11T15:52:01.000Z,2025-01-11T12:52:03.000Z
txn_565600b0ded4,2025-01-11,expense,22.97,EUR,22.97,acc_53cbdd5e80a9,cat_c13d88cb4cb0,,0,,,IKEA,2025-01-11T18:09:16.000Z,2025-07-22T14:39:53.000Z
txn_46502a191679,2025-01-13,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2025-01-13T12:20:33.000Z,2025-01-13T09:20:36.000Z
txn_36856cce4e52,2025-01-13,expense,65,EUR,65,acc_53cbdd5e80a9,cat_f879cc82979f,,0,,,,2025-01-13T16:18:58.000Z,2025-01-13T13:19:00.000Z
txn_d1a0097d27ac,2025-01-14,expense,51,EUR,51,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-01-14T10:58:30.000Z,2025-01-14T07:58:34.000Z
txn_287b42fe8c12,2025-01-14,expense,7,EUR,7,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-01-14T12:06:23.000Z,2025-01-14T09:06:27.000Z
txn_0f8ad3240fbc,2025-01-14,expense,9.6,EUR,9.6,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-01-14T14:35:13.000Z,2025-01-14T11:35:16.000Z
txn_efbdfdb21d86,2025-01-15,expense,114.09,EUR,114.09,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-15T13:19:20.000Z,2025-01-15T10:19:29.000Z
txn_803bea8de413,2025-01-15,expense,49.88,EUR,49.88,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-15T13:19:28.000Z,2025-01-15T10:19:29.000Z
txn_3c137d667fe1,2025-01-16,expense,1100,RUB,12.5,acc_1865128d98f4,cat_bf4e28785ab0,,0,,,,2025-01-16T14:26:03.000Z,2025-01-16T11:26:04.000Z
txn_6e0f5d077fd6,2025-01-17,income,348.92,EUR,348.92,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2025-01-20T11:15:59.000Z,2025-01-20T08:16:00.000Z
txn_8fee1d08f237,2025-01-20,transfer,1000,EUR,1000,acc_53cbdd5e80a9,,acc_cc67f5c5a974,1000,EUR,,,2025-01-20T11:18:27.000Z,2025-01-20T08:18:30.000Z
txn_5b6fab9c9c65,2025-01-20,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2025-01-27T03:58:38.000Z,2025-01-27T00:58:48.000Z
txn_38b5b357f24e,2025-01-22,expense,4.99,EUR,4.99,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2025-01-22T13:49:28.000Z,2025-01-22T10:49:29.000Z
txn_92eafbe7aef5,2025-01-23,expense,97.45,EUR,97.45,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-23T13:44:25.000Z,2025-01-23T10:44:50.000Z
txn_ceb54798c82e,2025-01-23,expense,97.66,EUR,97.66,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-23T13:44:31.000Z,2025-01-23T10:44:50.000Z
txn_3fa310a13054,2025-01-23,income,75.95,RUB,0.86,acc_1865128d98f4,cat_4bedd3c4b3c0,,0,,,,2025-01-23T15:01:46.000Z,2026-06-02T08:37:51.000Z
txn_84221336c3f8,2025-01-27,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2025-01-27T03:58:43.000Z,2025-01-27T00:58:48.000Z
txn_04d05bd6ec24,2025-01-27,income,316.7,RUB,3.6,acc_1865128d98f4,cat_4bedd3c4b3c0,,0,,,,2025-01-27T17:48:33.000Z,2026-06-02T08:37:51.000Z
txn_b9e343a297d3,2025-01-29,expense,66.1,EUR,66.1,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-29T12:27:04.000Z,2025-01-29T09:27:08.000Z
txn_ff13373ad097,2025-01-29,expense,27.28,EUR,27.28,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-29T12:30:08.000Z,2025-01-29T09:30:10.000Z
txn_1b64b12fe648,2025-01-29,expense,7,EUR,7,acc_53cbdd5e80a9,cat_e7a80f49aaf2,,0,,,,2025-01-29T17:57:23.000Z,2025-01-29T14:57:48.000Z
txn_4d8eae570b09,2025-01-31,expense,11.45,EUR,11.45,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-01-31T09:45:50.000Z,2025-01-31T06:45:52.000Z
txn_a8d7f5302518,2025-02-03,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2025-02-03T10:00:43.000Z,2025-02-03T07:00:46.000Z
txn_ee40141efdbf,2025-02-06,expense,2.09,EUR,2.09,acc_53cbdd5e80a9,cat_c13d88cb4cb0,,0,,,,2025-02-06T11:30:13.000Z,2025-02-06T08:30:15.000Z
txn_b221eda8550d,2025-02-06,income,0.71,EUR,0.71,acc_cc67f5c5a974,cat_d943641d1ed7,,0,,,,2025-02-10T02:04:45.000Z,2025-02-09T23:04:49.000Z
txn_439a0cd6769b,2025-02-07,expense,145.87,RUB,1.66,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2025-02-07T14:27:18.000Z,2025-02-07T11:27:47.000Z
txn_bfb6e6a711ca,2025-02-07,expense,549.92,RUB,6.25,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ЭлЭн,2025-02-07T14:27:30.000Z,2025-02-07T11:27:47.000Z
txn_093bca1ede78,2025-02-07,expense,2699.14,RUB,30.67,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2025-02-07T14:27:41.000Z,2025-02-07T11:27:47.000Z
txn_41d35d9d31c3,2025-02-07,income,23395,RUB,265.85,acc_1865128d98f4,cat_cd2158f023ff,,0,,,,2025-02-07T14:49:51.000Z,2025-02-28T18:41:48.000Z
txn_d27ddccaf95c,2025-02-07,expense,41.7,EUR,41.7,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-07T16:53:12.000Z,2025-02-07T13:53:20.000Z
txn_f25410461b3e,2025-02-09,expense,8.92,EUR,8.92,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-09T16:58:57.000Z,2025-02-09T13:59:05.000Z
txn_c14a0bc14c3c,2025-02-12,expense,4,EUR,4,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2025-02-12T13:15:14.000Z,2025-02-12T10:15:16.000Z
txn_9ee0db2a8a38,2025-02-12,expense,15.5,EUR,15.5,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2025-02-12T13:35:59.000Z,2025-02-12T10:36:02.000Z
txn_ecb23b200de5,2025-02-12,expense,3,EUR,3,acc_cc67f5c5a974,cat_babf88f32d20,,0,,,,2025-02-12T16:02:01.000Z,2025-02-12T13:02:12.000Z
txn_2326a6a0d64d,2025-02-12,income,297.68,EUR,297.68,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2025-02-12T16:02:08.000Z,2025-02-12T13:02:12.000Z
txn_7ab38cdbf7de,2025-02-12,expense,3.2,EUR,3.2,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-02-12T16:02:36.000Z,2025-02-17T08:15:56.000Z
txn_ae0f611dbcb1,2025-02-12,expense,120.1,EUR,120.1,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-12T17:31:11.000Z,2025-02-12T14:31:26.000Z
txn_0d525e37e32b,2025-02-12,expense,75.53,EUR,75.53,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-12T17:34:21.000Z,2025-02-12T14:34:26.000Z
txn_6df111749209,2025-02-12,expense,47.51,EUR,47.51,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-12T18:05:56.000Z,2025-02-12T15:05:59.000Z
txn_523315200943,2025-02-12,expense,5.8,EUR,5.8,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-12T19:11:52.000Z,2025-02-12T16:11:58.000Z
txn_2f4ef61acdec,2025-02-12,expense,27.87,EUR,27.87,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2025-02-12T22:26:37.000Z,2025-02-12T19:26:53.000Z
txn_8e126458c3d5,2025-02-12,expense,5.5,EUR,5.5,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-12T22:39:14.000Z,2025-02-12T19:39:17.000Z
txn_55e5ae16e794,2025-02-12,expense,7,EUR,7,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-17T11:20:19.000Z,2025-02-17T08:20:21.000Z
txn_276d6b6c172f,2025-02-13,expense,44.74,EUR,44.74,acc_53cbdd5e80a9,cat_130fd2da7254,,0,,,,2025-02-13T13:20:51.000Z,2025-02-13T10:20:55.000Z
txn_ced9676c4649,2025-02-13,expense,7,EUR,7,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-13T17:07:08.000Z,2025-02-13T14:07:11.000Z
txn_d74aadfa8828,2025-02-13,expense,15,EUR,15,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-13T18:29:16.000Z,2025-02-13T16:56:50.000Z
txn_54de602ae9d8,2025-02-13,expense,15,EUR,15,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2025-02-13T18:59:25.000Z,2025-02-13T15:59:29.000Z
txn_cfd16a5bc12c,2025-02-13,expense,12,EUR,12,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-13T21:03:58.000Z,2025-02-13T18:04:02.000Z
txn_03a11199c343,2025-02-13,expense,12,EUR,12,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-13T22:25:49.000Z,2025-02-13T19:25:50.000Z
txn_01deaa7ac8b8,2025-02-13,expense,23,EUR,23,acc_6095ddfb9f0d,cat_f879cc82979f,,0,,,,2025-02-13T23:17:29.000Z,2025-02-15T15:57:44.000Z
txn_c53f92bceb59,2025-02-13,expense,7,EUR,7,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-13T23:39:19.000Z,2025-02-13T20:39:22.000Z
txn_e790990c88da,2025-02-13,expense,6.1,EUR,6.1,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-02-17T11:18:30.000Z,2025-02-17T08:18:34.000Z
txn_e49c96713fbe,2025-02-13,expense,65,EUR,65,acc_6095ddfb9f0d,cat_cd2158f023ff,,0,,,,2025-02-17T19:11:03.000Z,2025-02-17T16:11:20.000Z
txn_cb777579d1a0,2025-02-14,expense,5,EUR,5,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-14T01:29:40.000Z,2025-02-13T22:29:42.000Z
txn_46767c7ad43c,2025-02-14,expense,20.13,EUR,20.13,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-14T10:41:19.000Z,2025-02-14T07:41:26.000Z
txn_9b99a3554127,2025-02-14,expense,51.8,EUR,51.8,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2025-02-14T19:26:26.000Z,2025-02-14T16:26:30.000Z
txn_5fbae2cf1698,2025-02-14,expense,5.4,EUR,5.4,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-02-14T20:02:13.000Z,2025-02-14T17:02:15.000Z
txn_437b6edae650,2025-02-14,expense,5,EUR,5,acc_6095ddfb9f0d,cat_babf88f32d20,,0,,,,2025-02-14T20:33:48.000Z,2025-02-14T17:33:57.000Z
txn_1a73f119323c,2025-02-15,expense,6,EUR,6,acc_6095ddfb9f0d,cat_babf88f32d20,,0,,,,2025-02-15T01:04:40.000Z,2025-02-14T23:00:22.000Z
txn_4d16aa3a9531,2025-02-15,expense,6,EUR,6,acc_6095ddfb9f0d,cat_babf88f32d20,,0,,,,2025-02-15T01:04:44.000Z,2025-02-14T23:00:22.000Z
txn_0779155c31a5,2025-02-15,expense,5,EUR,5,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-15T02:18:04.000Z,2025-02-14T23:18:16.000Z
txn_869606d34e15,2025-02-15,expense,2,EUR,2,acc_6095ddfb9f0d,cat_c13d88cb4cb0,,0,,,,2025-02-15T03:35:15.000Z,2025-02-15T00:35:23.000Z
txn_382684d922e9,2025-02-15,expense,27.5,EUR,27.5,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2025-02-15T15:36:09.000Z,2025-02-15T12:36:14.000Z
txn_e1b15f8b2067,2025-02-15,expense,31.13,EUR,31.13,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-15T16:34:42.000Z,2025-02-15T13:34:51.000Z
txn_17ad19f70add,2025-02-15,expense,7.4,EUR,7.4,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-02-15T18:47:38.000Z,2025-02-15T15:47:42.000Z
txn_46b43a9cef96,2025-02-15,expense,7,EUR,7,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-15T20:50:01.000Z,2025-02-15T17:50:04.000Z
txn_aaa2310daff1,2025-02-15,expense,10,EUR,10,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-15T22:16:02.000Z,2025-02-15T19:16:04.000Z
txn_6dba176fa887,2025-02-15,expense,20,EUR,20,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-16T00:26:34.000Z,2025-02-15T21:26:37.000Z
txn_34263eb61c4b,2025-02-16,expense,10.1,EUR,10.1,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2025-02-16T02:43:26.000Z,2025-02-15T23:43:36.000Z
txn_88ee1f6a952e,2025-02-16,expense,19.99,EUR,19.99,acc_53cbdd5e80a9,cat_babf88f32d20,,0,,,,2025-02-16T12:03:23.000Z,2025-02-16T09:03:26.000Z
txn_f90df74dc7a3,2025-02-16,expense,5.5,EUR,5.5,acc_53cbdd5e80a9,cat_130fd2da7254,,0,,,,2025-02-16T13:45:58.000Z,2025-02-16T10:46:02.000Z
txn_88218508798a,2025-02-16,expense,3.2,EUR,3.2,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2025-02-16T16:00:07.000Z,2025-02-16T13:00:09.000Z
txn_85b75a338f74,2025-02-16,expense,19.9,EUR,19.9,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2025-02-16T16:17:17.000Z,2025-02-16T13:17:20.000Z
txn_1cde986e00a4,2025-02-17,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2025-02-17T11:31:08.000Z,2025-02-17T08:31:10.000Z
txn_bfae54429277,2025-02-20,expense,9.99,EUR,9.99,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2025-02-20T14:32:50.000Z,2025-02-20T11:32:53.000Z
txn_9855510449c2,2025-02-20,expense,71.79,EUR,71.79,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-20T17:36:47.000Z,2025-02-20T14:36:51.000Z
txn_f8a46092c728,2025-02-20,expense,41.43,EUR,41.43,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-20T18:03:46.000Z,2025-02-20T15:03:58.000Z
txn_db9bd7034a56,2025-02-21,expense,5.98,EUR,5.98,acc_cc67f5c5a974,cat_babf88f32d20,,0,,,,2025-02-21T13:18:15.000Z,2025-02-21T10:18:19.000Z
txn_5ffbe2bd53c2,2025-02-24,expense,17.21,EUR,17.21,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-24T09:14:58.000Z,2025-02-24T06:15:01.000Z
txn_6c9d88b6b10a,2025-02-24,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2025-02-24T10:13:50.000Z,2025-02-24T07:13:52.000Z
txn_ab019e3a217b,2025-02-27,expense,84.29,EUR,84.29,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-27T17:38:45.000Z,2025-02-27T14:38:47.000Z
txn_6188efa89ea1,2025-02-27,expense,61.22,EUR,61.22,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2025-02-27T17:53:57.000Z,2025-02-27T14:54:06.000Z
txn_86f7f9497fdb,2025-03-01,expense,2,EUR,2,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2025-03-01T13:40:20.000Z,2025-03-01T10:40:57.000Z
txn_3dfc49f2a0d1,2025-03-01,expense,48.98,EUR,48.98,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2025-03-01T13:40:38.000Z,2025-03-01T10:40:57.000Z
txn_f2be9081c495,2025-03-01,expense,6.98,EUR,6.98,acc_53cbdd5e80a9,cat_c13d88cb4cb0,,0,,,,2025-03-01T13:40:53.000Z,2025-03-01T10:40:57.000Z
