zm_dump_2011,1780999454,,,"4,0",


date,categoryName,payee,comment,outcomeAccountName,outcome,outcomeCurrencyShortTitle,incomeAccountName,income,incomeCurrencyShortTitle,createdDate,changedDate
2024-05-03,"Food & Drink / Groceries",,,"€ Wise","45,62",EUR,,,,"2024-05-03 17:21:07","2024-05-03 14:21:30"
2024-05-03,"Food & Drink / Groceries",,,"€ Wise","39,81",EUR,,,,"2024-05-03 17:21:16","2024-05-03 14:21:30"
2024-05-04,"Body / Clothes",,,"€ Wise","50,00",EUR,,,,"2024-05-04 11:14:18","2024-05-04 08:14:28"
2024-05-04,"Things / Stuff",,,"€ Wise","23,80",EUR,,,,"2024-05-04 11:19:34","2024-05-04 08:19:48"
2024-05-04,"Payments / Transport",,,"€ S-Pankki","65,40",EUR,,,,"2024-05-04 14:41:59","2024-05-04 11:42:10"
2024-05-05,"Things / Stuff",,,"€ Wise","46,32",EUR,,,,"2024-05-05 10:51:54","2024-05-05 07:52:06"
2024-05-05,"Things / Stuff",,,"€ Wise","22,60",EUR,,,,"2024-05-05 12:40:41","2024-05-05 09:41:50"
2024-05-05,"Food & Drink / Groceries",,,"€ Wise","61,73",EUR,,,,"2024-05-05 12:40:56","2024-05-05 09:41:50"
2024-05-05,"Food & Drink / Cafe",,,"€ Wise","21,40",EUR,,,,"2024-05-05 12:41:13","2024-05-05 09:41:50"
2024-05-06,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-06 09:01:09","2024-05-06 06:01:19"
2024-05-06,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-07 11:39:55","2024-05-07 08:40:09"
2024-05-07,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","132,43",RUB,,,,"2024-05-07 08:11:08","2024-05-07 05:11:28"
2024-05-07,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","1576,47",RUB,,,,"2024-05-07 08:11:36","2024-06-08 13:44:22"
2024-05-07,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-07 08:48:51","2024-05-07 05:49:04"
2024-05-07,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-07 11:39:59","2024-05-07 08:40:09"
2024-05-07,"Food & Drink / Groceries",,,"€ Wise","17,37",EUR,,,,"2024-05-07 16:24:03","2024-05-07 13:24:15"
2024-05-07,,,,"€ S-Pankki","1000,00",EUR,"€ Wise","1000,00",EUR,"2024-05-07 16:25:42","2024-05-07 13:25:55"
2024-05-08,"Finances / Cashback",,,,,,"€ Wise","1,13",EUR,"2024-05-08 07:16:28","2024-05-08 04:16:39"
2024-05-08,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-08 08:52:56","2024-05-08 05:53:10"
2024-05-08,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-08 11:51:41","2024-05-08 08:51:51"
2024-05-09,"Food & Drink / Groceries",,,"€ Wise","24,22",EUR,,,,"2024-05-09 15:16:16","2024-05-09 12:16:30"
2024-05-10,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-10 10:49:21","2024-05-10 07:49:31"
2024-05-10,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-10 11:51:53","2024-05-10 08:52:04"
2024-05-10,"Food & Drink / Alcohol",,,"€ Wise","22,93",EUR,,,,"2024-05-10 12:14:39","2024-05-10 09:14:51"
2024-05-10,"Food & Drink / Cafe",,,"€ S-Pankki","0,80",EUR,,,,"2024-08-05 11:46:57","2024-08-05 09:03:58"
2024-05-13,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-13 08:50:01","2024-05-13 05:50:11"
2024-05-13,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-13 11:34:29","2024-05-13 08:34:49"
2024-05-13,"Food & Drink / Groceries",,,"€ S-Pankki","2,97",EUR,,,,"2024-05-13 15:03:50","2024-05-13 12:04:12"
2024-05-13,"Body / Clothes",,,"€ S-Pankki","55,99",EUR,,,,"2024-05-13 15:04:00","2024-05-13 12:04:12"
2024-05-13,"Finances / Salary",,,,,,"€ S-Pankki","775,36",EUR,"2024-07-07 23:52:59","2024-07-07 20:53:14"
2024-05-13,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-08-05 11:48:05","2024-08-05 09:03:58"
2024-05-14,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-14 08:49:09","2024-05-14 05:49:27"
2024-05-14,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-14 11:57:36","2024-05-14 08:57:46"
2024-05-14,"Body / Clothes",,,"€ S-Pankki","8,50",EUR,,,,"2024-05-14 14:44:14","2024-05-14 11:44:25"
2024-05-15,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-15 08:49:02","2024-05-15 05:49:13"
2024-05-15,"Body / Clothes",,,"€ Wise","23,00",EUR,,,,"2024-05-15 12:51:08","2024-05-15 09:51:20"
2024-05-15,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-08-05 12:02:27","2024-08-05 09:03:58"
2024-05-16,"Food & Drink / Cafe",,,"€ S-Pankki","9,95",EUR,,,,"2024-05-16 14:57:46","2024-05-16 13:10:46"
2024-05-16,"Food & Drink / Groceries",,,"€ Wise","23,05",EUR,,,,"2024-05-16 16:10:43","2024-05-16 13:10:55"
2024-05-16,"Things / Stuff",,,"€ S-Pankki","5,00",EUR,,,,"2024-05-19 08:32:50","2024-05-19 05:33:10"
2024-05-16,"Food & Drink / Cafe",,,"€ S-Pankki","10,00",EUR,,,,"2024-08-05 11:48:53","2024-08-05 09:03:58"
2024-05-16,"Food & Drink / Alcohol",,,"€ S-Pankki","43,00",EUR,,,,"2024-08-05 11:49:54","2024-08-05 09:03:58"
2024-05-17,"Food & Drink / Cafe",,,"€ S-Pankki","13,50",EUR,,,,"2024-05-17 11:59:19","2024-05-17 12:37:28"
2024-05-17,"Body / Pharmacy",,,"€ S-Pankki","1,97",EUR,,,,"2024-05-17 13:18:40","2024-05-17 12:37:28"
2024-05-17,"Body / Clothes",,,"€ Wise","20,12",EUR,,,,"2024-05-17 15:37:33","2024-05-17 12:37:44"
2024-05-17,"Things / Stuff",,,"€ S-Pankki","5,00",EUR,,,,"2024-05-19 08:32:42","2024-05-19 05:33:10"
2024-05-17,"Things / Stuff",,,"€ Wise","8,99",EUR,,,,"2024-05-22 11:12:53","2024-05-22 08:13:05"
2024-05-17,"Finances / Profits",,,,,,"₽ Tinkoff Debit","433,00",RUB,"2024-07-08 18:40:08","2026-06-02 08:43:29"
2024-05-17,"Food & Drink / Cafe",,,"€ S-Pankki","13,50",EUR,,,,"2024-08-05 11:50:53","2024-08-05 09:03:58"
2024-05-17,"Food & Drink / Alcohol",,,"€ S-Pankki","31,00",EUR,,,,"2024-08-05 11:51:52","2024-08-05 09:03:58"
2024-05-18,"Things / Stuff",,,"€ S-Pankki","5,00",EUR,,,,"2024-05-19 08:32:34","2024-05-19 05:33:10"
2024-05-18,"Food & Drink / Cafe",,,"€ S-Pankki","4,50",EUR,,,,"2024-08-05 11:52:53","2024-08-05 09:03:58"
2024-05-18,"Food & Drink / Cafe",,,"€ S-Pankki","16,00",EUR,,,,"2024-08-05 11:53:11","2024-08-05 09:03:58"
2024-05-18,"Food & Drink / Cafe",,,"€ S-Pankki","15,00",EUR,,,,"2024-08-05 11:53:22","2024-08-05 09:03:58"
2024-05-18,"Food & Drink / Groceries",,,"€ S-Pankki","3,38",EUR,,,,"2024-08-05 11:53:49","2024-08-05 09:03:58"
2024-05-18,"Food & Drink / Cafe",,,"€ S-Pankki","2,50",EUR,,,,"2024-08-05 11:54:07","2024-08-05 09:03:58"
2024-05-18,"Food & Drink / Alcohol",,,"€ S-Pankki","31,00",EUR,,,,"2024-08-05 11:54:31","2024-08-05 09:03:58"
2024-05-19,"Food & Drink / Cafe",,,"€ S-Pankki","2,00",EUR,,,,"2024-05-19 08:32:16","2024-05-19 05:33:10"
2024-05-19,"Things / Stuff",,,"€ Wise","78,78",EUR,,,,"2024-05-19 11:49:06","2024-05-19 08:50:00"
2024-05-19,"Auto / Bensin",,,"€ Wise","18,79",EUR,,,,"2024-05-19 11:51:30","2024-05-19 08:53:13"
2024-05-19,"Food & Drink / Cafe",,,"€ Wise","22,35",EUR,,,,"2024-05-19 12:43:42","2024-05-19 09:43:59"
2024-05-19,"Food & Drink / Groceries",,,"€ Wise","64,70",EUR,,,,"2024-05-19 14:29:33","2024-05-19 11:29:45"
2024-05-20,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-20 08:48:51","2024-05-20 05:49:02"
2024-05-20,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-20 11:36:11","2024-05-20 08:36:23"
2024-05-21,"Food & Drink / Cafe",,,"€ S-Pankki","0,80",EUR,,,,"2024-05-21 08:47:37","2024-05-21 05:47:48"
2024-05-21,"Food & Drink / Cafe",,,"€ S-Pankki","1,30",EUR,,,,"2024-05-21 10:40:38","2024-05-21 07:40:49"
2024-05-21,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-22 11:34:09","2024-05-22 08:34:26"
2024-05-22,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-22 08:43:44","2024-05-22 05:43:55"
2024-05-22,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-22 11:34:15","2024-05-22 08:34:26"
2024-05-23,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-23 08:50:27","2024-05-23 05:50:38"
2024-05-23,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-23 11:46:12","2024-05-23 08:46:23"
2024-05-23,"Body / Clothes, Life / Child",,,"€ Wise","7,50",EUR,,,,"2024-05-23 12:15:23","2024-05-23 09:15:35"
2024-05-23,"Things / Stuff",,,"€ Wise","6,99",EUR,,,,"2024-05-23 12:24:44","2024-05-23 09:24:56"
2024-05-23,"Food & Drink / Groceries",,,"€ Wise","35,53",EUR,,,,"2024-05-23 16:51:23","2024-05-23 13:51:44"
2024-05-23,"Food & Drink / Groceries",,,"€ Wise","34,31",EUR,,,,"2024-05-23 16:51:31","2024-05-23 13:51:44"
2024-05-23,"Food & Drink / Groceries",,,"€ S-Pankki","48,85",EUR,,,,"2024-08-05 12:00:17","2024-08-05 09:03:58"
2024-05-24,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-24 08:46:01","2024-05-24 05:46:13"
2024-05-24,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-24 11:54:20","2024-05-24 08:54:31"
2024-05-24,"Things / Presents",,,"€ S-Pankki","10,00",EUR,,,,"2024-08-05 11:59:37","2024-08-05 09:03:58"
2024-05-27,"Payments / Transport",,,"€ S-Pankki","56,00",EUR,,,,"2024-05-27 08:09:06","2024-05-27 05:09:20"
2024-05-27,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-27 08:46:53","2024-05-27 05:47:10"
2024-05-27,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-27 11:32:12","2024-05-27 08:32:27"
2024-05-27,"Things / Stuff",,,"€ S-Pankki","5,84",EUR,,,,"2024-05-27 15:01:58","2024-05-27 12:02:09"
2024-05-28,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-05-28 08:50:00","2024-05-28 05:50:12"
2024-05-28,"Food & Drink / Cafe",,,"€ S-Pankki","5,20",EUR,,,,"2024-05-28 11:34:19","2024-05-28 08:34:32"
2024-05-30,"Food & Drink / Groceries",,,"€ Wise","149,05",EUR,,,,"2024-05-30 16:48:14","2024-05-30 13:49:09"
2024-05-30,"Life / Hobby",,,"€ S-Pankki","5,00",EUR,,,,"2024-05-30 16:48:54","2024-05-30 13:49:09"
2024-05-31,"Payments / Connection",,,"₽ Tinkoff Debit","5,90",RUB,,,,"2024-07-08 18:38:58","2024-07-08 15:39:11"
2024-06-03,"Food & Drink / Cafe",,,"€ Revolut ","0,80",EUR,,,,"2024-06-03 08:46:48","2024-06-03 05:47:03"
2024-06-03,"Food & Drink / Groceries",,,"€ S-Pankki","2,85",EUR,,,,"2024-06-04 16:21:33","2024-06-04 13:21:46"
2024-06-03,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-08-05 11:58:40","2024-08-05 09:03:58"
2024-06-04,"Food & Drink / Groceries",,,"€ Wise","2,99",EUR,,,,"2024-06-04 16:11:55","2024-06-04 13:12:29"
2024-06-04,"Food & Drink / Groceries",,,"€ S-Pankki","1,19",EUR,,,,"2024-06-04 16:21:27","2024-06-04 13:21:46"
2024-06-05,"Food & Drink / Cafe",,,"€ Wise","12,00",EUR,,,,"2024-06-05 11:49:12","2024-06-05 08:49:23"
2024-06-05,"Food & Drink / Groceries",,,"€ S-Pankki","1,19",EUR,,,,"2024-06-07 12:40:56","2024-06-07 09:41:14"
2024-06-06,"Finances / Cashback",,,,,,"€ Wise","1,23",EUR,"2024-06-06 07:14:44","2024-06-06 04:14:56"
2024-06-06,"Food & Drink / Groceries",,,"€ Wise","63,49",EUR,,,,"2024-06-06 16:56:45","2024-06-06 13:56:59"
2024-06-06,"Food & Drink / Groceries",,,"€ S-Pankki","32,85",EUR,,,,"2024-06-07 12:41:02","2024-06-07 09:41:14"
2024-06-07,"Food & Drink / Groceries",,,"€ Wise","14,97",EUR,,,,"2024-06-07 12:40:30","2024-06-07 09:40:48"
2024-06-07,"Finances / Salary",,,,,,"€ S-Pankki","775,36",EUR,"2024-07-07 23:51:58","2024-07-07 20:52:12"
2024-06-08,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","132,43",RUB,,,,"2024-06-08 16:38:32","2024-06-08 13:38:47"
2024-06-08,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","1561,29",RUB,,,,"2024-06-08 16:40:39","2024-06-08 13:44:22"
2024-06-10,"Food & Drink / Groceries",,,"€ Wise","7,48",EUR,,,,"2024-06-10 15:01:19","2024-06-10 12:01:31"
2024-06-10,"Food & Drink / Groceries",,,"€ S-Pankki","1,19",EUR,,,,"2024-06-10 16:49:43","2024-06-13 13:30:00"
2024-06-12,"Auto / Repair",,,"€ Wise","69,00",EUR,,,,"2024-06-12 12:04:41","2024-06-12 09:04:54"
2024-06-13,"Food & Drink / Groceries",,,"€ S-Pankki","2,85",EUR,,,,"2024-06-13 16:29:48","2024-06-13 13:30:00"
2024-06-14,"Food & Drink / Groceries",,,"€ S-Pankki","2,85",EUR,,,,"2024-06-14 15:18:49","2024-06-14 12:19:04"
2024-06-15,"Food & Drink / Cafe",,,"€ Wise","5,40",EUR,,,,"2024-06-15 15:02:43","2024-06-15 12:02:56"
2024-06-15,"Food & Drink / Groceries",,,"€ Wise","28,66",EUR,,,,"2024-06-15 16:18:04","2024-06-15 13:18:17"
2024-06-17,"Food & Drink / Cafe",,,"€ Wise","1,00",EUR,,,,"2024-06-17 11:56:16","2024-06-17 08:56:30"
2024-06-17,"Food & Drink / Groceries",,,"€ Wise","38,52",EUR,,,,"2024-06-17 16:48:11","2024-06-17 13:48:28"
2024-06-17,"Life / Hobby",,,"€ Revolut ","2,00",EUR,,,,"2024-06-18 16:22:11","2024-06-18 13:22:24"
2024-06-18,"Finances / Profits",,,,,,"₽ Tinkoff Debit","88,00",RUB,"2024-06-18 11:32:16","2026-06-02 08:43:02"
2024-06-19,"Things / Stuff",,,"€ Wise","6,80",EUR,,,,"2024-06-19 08:34:23","2024-06-19 05:34:36"
2024-06-19,"Auto / Repair",,,"€ Wise","49,00",EUR,,,,"2024-06-19 12:34:56","2024-06-19 09:35:19"
2024-06-19,"Things / Stuff",,,"€ Wise","8,95",EUR,,,,"2024-06-19 12:35:06","2024-06-19 09:35:19"
2024-06-19,"Finances / Profits",,,,,,"₽ Tinkoff Debit","312,60",RUB,"2024-06-19 16:08:41","2026-06-02 08:43:02"
2024-06-20,"Auto / Bensin",,,"€ Wise","20,00",EUR,,,,"2024-06-20 08:13:29","2024-06-20 05:13:42"
2024-06-20,"Life / Hobby",,,"€ S-Pankki","11,89",EUR,,,,"2024-06-20 17:29:48","2024-06-20 14:30:11"
2024-06-20,"Things / Stuff",,,"€ Wise","34,21",EUR,,,,"2024-06-20 17:29:58","2024-06-20 14:30:11"
2024-06-20,"Food & Drink / Groceries",,,"€ S-Pankki","5,00",EUR,,,,"2024-06-20 18:56:11","2024-06-21 11:36:28"
2024-06-21,"Food & Drink / Groceries",,,"€ Wise","28,54",EUR,,,,"2024-06-21 14:36:25","2024-06-21 11:36:41"
2024-06-23,"Food & Drink / Groceries",,,"€ Wise","64,73",EUR,,,,"2024-06-23 15:39:46","2024-07-04 10:50:16"
2024-06-26,"Food & Drink / Groceries",,,"€ Wise","46,39",EUR,,,,"2024-06-26 09:49:25","2024-06-26 06:49:39"
2024-06-26,"Food & Drink / Groceries",,,"€ S-Pankki","2,15",EUR,,,,"2024-06-26 16:22:52","2024-06-26 13:23:31"
2024-06-26,"Payments / Transport",,,"€ S-Pankki","3,30",EUR,,,,"2024-06-26 16:26:32","2024-06-26 13:26:47"
2024-06-27,"Things / Stuff",,,"€ Wise","3,00",EUR,,,,"2024-06-27 12:40:02","2024-06-27 09:40:16"
2024-06-27,"Food & Drink / Groceries",,,"€ Wise","31,33",EUR,,,,"2024-06-27 15:48:17","2024-06-27 12:48:29"
2024-06-27,"Food & Drink / Groceries",,,"€ S-Pankki","1,19",EUR,,,,"2024-06-27 16:24:43","2024-06-27 13:25:07"
2024-06-27,"Payments / Transport",,,"€ S-Pankki","3,05",EUR,,,,"2024-06-27 16:24:48","2024-06-27 13:25:07"
2024-06-28,"Food & Drink / Groceries",,,"€ Wise","22,10",EUR,,,,"2024-06-28 11:37:19","2024-06-28 08:37:32"
2024-06-28,"Finances / Profits",,,,,,"₽ Tinkoff Debit","1811,00",RUB,"2024-06-28 15:16:05","2026-06-02 08:42:48"
2024-06-28,"Payments / Transport",,,"€ S-Pankki","3,05",EUR,,,,"2024-06-28 15:40:26","2024-06-28 12:40:38"
2024-06-30,"Food & Drink / Cafe",,,"€ Wise","3,50",EUR,,,,"2024-06-30 17:22:14","2024-06-30 14:22:27"
2024-06-30,"Food & Drink / Groceries",,,"€ Wise","6,16",EUR,,,,"2024-06-30 21:09:07","2024-06-30 18:09:21"
2024-07-01,"Food & Drink / Groceries",,,"€ Wise","25,92",EUR,,,,"2024-07-01 09:27:31","2024-07-01 13:54:26"
2024-07-01,"Auto / Bensin",,,"€ Wise","19,99",EUR,,,,"2024-07-01 09:27:45","2024-07-01 13:54:26"
2024-07-01,"Food & Drink / Groceries",,,"€ S-Pankki","5,95",EUR,,,,"2024-07-01 16:54:20","2024-07-01 13:54:43"
2024-07-01,"Body / Clothes",,,"€ S-Pankki","36,00",EUR,,,,"2024-07-01 16:54:50","2024-07-01 13:55:03"
2024-07-01,"Payments / Transport",,,"€ S-Pankki","3,05",EUR,,,,"2024-07-01 17:21:31","2024-07-01 14:21:44"
2024-07-02,"Things / Stuff",,,"€ Wise","6,50",EUR,,,,"2024-07-02 16:20:16","2024-07-02 13:20:39"
2024-07-02,"Food & Drink / Groceries",,,"€ Wise","38,59",EUR,,,,"2024-07-02 16:20:24","2024-07-02 13:20:39"
2024-07-02,"Payments / Transport",,,"€ S-Pankki","3,05",EUR,,,,"2024-07-03 14:47:11","2024-07-03 11:47:30"
2024-07-03,"Food & Drink / Cafe",,,"€ S-Pankki","0,80",EUR,,,,"2024-07-03 08:42:15","2024-07-03 05:42:28"
2024-07-03,"Food & Drink / Cafe",,,"€ S-Pankki","2,40",EUR,,,,"2024-07-03 11:38:32","2024-07-03 08:38:53"
2024-07-03,"Food & Drink / Cafe",,,"€ S-Pankki","15,50",EUR,,,,"2024-07-03 13:27:47","2024-07-03 10:27:59"
2024-07-03,"Payments / Transport",,,"€ S-Pankki","3,05",EUR,,,,"2024-07-03 14:47:17","2024-07-03 11:47:30"
2024-07-04,"Finances / Cashback",,,,,,"€ Wise","0,56",EUR,"2024-07-04 13:49:12","2024-07-04 10:49:31"
2024-07-04,,,,"€ S-Pankki","1000,00",EUR,"€ Wise","1000,00",EUR,"2024-07-04 13:51:24","2024-07-04 10:51:39"
2024-07-05,"Food & Drink / Groceries",,,"€ Wise","13,10",EUR,,,,"2024-07-05 16:51:58","2024-07-05 13:52:21"
2024-07-05,"Food & Drink / Groceries",,,"€ Wise","46,21",EUR,,,,"2024-07-05 16:52:06","2024-07-05 13:52:21"
2024-07-05,"Finances / Salary",,,,,,"€ S-Pankki","775,36",EUR,"2024-07-07 23:51:13","2024-07-07 20:53:30"
2024-07-08,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","132,43",RUB,,,,"2024-07-08 18:48:32","2024-07-08 15:49:09"
2024-07-08,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","1133,84",RUB,,,,"2024-07-08 18:48:54","2024-07-08 15:49:09"
2024-07-08,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-07-21 10:03:17","2024-07-21 07:03:35"
2024-07-10,"Food & Drink / Cafe",,,"€ Wise","16,00",EUR,,,,"2024-07-10 12:18:42","2024-07-10 09:18:55"
2024-07-11,"Food & Drink / Groceries",,,"€ Wise","80,10",EUR,,,,"2024-07-11 13:52:40","2024-07-11 10:53:04"
2024-07-11,"Food & Drink / Cafe",,,"€ Wise","29,80",EUR,,,,"2024-07-11 13:52:49","2024-07-11 10:53:04"
2024-07-15,"Things / Stuff",,,"€ Wise","24,87",EUR,,,,"2024-07-15 14:17:28","2024-07-15 11:18:25"
2024-07-15,"Food & Drink / Groceries",,,"€ Wise","44,67",EUR,,,,"2024-07-15 14:17:37","2024-07-15 11:18:25"
2024-07-15,"Auto / Bensin",,,"€ Wise","19,99",EUR,,,,"2024-07-15 14:17:57","2024-07-15 11:18:25"
2024-07-15,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-07-21 10:03:25","2024-07-21 07:03:35"
2024-07-16,"Food & Drink / Groceries",,,"€ Wise","25,41",EUR,,,,"2024-07-16 18:07:20","2024-07-16 15:07:24"
2024-07-18,"Food & Drink / Groceries",,,"€ Wise","15,31",EUR,,,,"2024-07-18 15:02:13","2024-07-18 12:02:15"
2024-07-18,"Food & Drink / Groceries",,,"€ S-Pankki","38,90",EUR,,,,"2024-07-18 18:55:18","2024-07-18 15:55:23"
2024-07-19,"Auto / Bensin",,,"€ Wise","20,01",EUR,,,,"2024-07-19 14:20:07","2024-07-19 11:20:12"
2024-07-19,"Food & Drink / Groceries",,,"€ Wise","13,93",EUR,,,,"2024-07-19 16:58:36","2024-07-19 13:58:42"
2024-07-20,"Auto / Repair",,,"€ Wise","4,00",EUR,,,,"2024-07-20 12:02:51","2024-07-20 09:02:53"
2024-07-20,"Food & Drink / Cafe",,,"€ Wise","23,20",EUR,,,,"2024-07-20 12:38:41","2024-07-20 09:38:45"
2024-07-21,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-07-21 10:04:04","2024-07-21 07:04:06"
2024-07-21,"Auto / Bensin",,,"€ Wise","34,52",EUR,,,,"2024-07-21 15:30:31","2024-08-05 09:03:58"
2024-07-21,"Food & Drink / Groceries",,,"€ Wise","81,84",EUR,,,,"2024-07-21 17:01:51","2024-07-21 14:01:55"
2024-07-22,"Food & Drink / Groceries",,,"€ Wise","34,62",EUR,,,,"2024-07-22 18:26:42","2024-07-22 15:26:45"
2024-07-23,"Finances / Profits",,,,,,"₽ Tinkoff Debit","1731,55",RUB,"2024-07-23 13:26:22","2026-06-02 08:42:37"
2024-07-24,"Food & Drink / Groceries",,,"€ Wise","42,57",EUR,,,,"2024-07-24 17:31:35","2024-07-24 14:31:40"
2024-07-24,,,,"€ S-Pankki","1000,00",EUR,"€ Wise","1000,00",EUR,"2024-07-24 17:32:53","2024-07-24 14:34:04"
2024-07-25,"Food & Drink / Cafe",,,"€ Wise","13,50",EUR,,,,"2024-07-25 12:28:47","2024-07-25 09:28:51"
2024-07-25,"Food & Drink / Groceries",,,"€ Wise","70,86",EUR,,,,"2024-07-25 12:57:43","2024-07-25 09:57:49"
2024-07-29,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-07-29 11:26:55","2024-07-29 08:26:56"
2024-07-29,"Food & Drink / Groceries",,,"€ Wise","23,64",EUR,,,,"2024-07-29 18:33:40","2024-07-29 15:33:43"
2024-07-30,"Food & Drink / Groceries",,,"€ S-Pankki","21,03",EUR,,,,"2024-07-30 12:04:14","2024-07-31 07:31:26"
2024-07-30,"Finances / Profits",,,,,,"₽ Tinkoff Debit","1692,00",RUB,"2024-07-30 12:04:36","2026-06-02 08:42:19"
2024-08-01,"Food & Drink / Groceries",,,"€ Wise","48,32",EUR,,,,"2024-08-01 17:32:00","2024-08-01 14:32:10"
2024-08-01,"Food & Drink / Groceries",,,"€ Wise","49,02",EUR,,,,"2024-08-01 17:32:08","2024-08-01 14:32:10"
2024-08-02,"Finances / Salary",,,,,,"€ S-Pankki","604,37",EUR,"2024-08-05 11:44:38","2024-08-05 08:44:42"
2024-08-02,"Finances / Profits",,,,,,"₽ Tinkoff Debit","4351,00",RUB,"2024-08-12 10:15:44","2026-06-02 08:42:05"
2024-08-03,"Body / Pharmacy",,,"€ S-Pankki","10,50",EUR,,,,"2024-08-03 12:05:37","2024-08-03 09:05:41"
2024-08-05,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","145,87",RUB,,,,"2024-08-05 11:38:45","2024-08-05 08:38:55"
2024-08-05,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","1060,66",RUB,,,,"2024-08-05 11:39:35","2024-08-05 08:39:44"
2024-08-07,"Food & Drink / Groceries",,,"€ Wise","37,48",EUR,,,,"2024-08-07 09:18:37","2024-08-07 06:18:40"
2024-08-07,"Finances / Cashback",,,,,,"€ Wise","1,09",EUR,"2024-08-07 10:28:31","2024-08-07 07:28:33"
2024-08-09,"Food & Drink / Groceries",,,"€ Wise","20,07",EUR,,,,"2024-08-09 08:08:00","2024-08-09 05:08:04"
2024-08-09,"Food & Drink / Groceries",,,"€ Wise","21,93",EUR,,,,"2024-08-09 14:52:55","2024-08-09 11:52:56"
2024-08-09,"Food & Drink / Alcohol",,,"€ Wise","8,00",EUR,,,,"2024-08-09 19:40:50","2024-08-09 16:40:52"
2024-08-11,"Auto / Bensin",,,"€ Wise","34,62",EUR,,,,"2024-08-11 15:22:18","2024-08-11 12:22:20"
2024-08-12,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-08-12 10:25:57","2024-08-12 07:25:59"
2024-08-13,"Food & Drink / Groceries",,,"€ Wise","90,83",EUR,,,,"2024-08-13 08:34:05","2024-08-13 05:34:07"
2024-08-14,"Food & Drink / Cafe",,,"€ Wise","12,00",EUR,,,,"2024-08-14 16:43:22","2024-08-14 13:43:23"
2024-08-14,"Food & Drink / Cafe",,,"€ Wise","4,45",EUR,,,,"2024-08-14 17:11:28","2024-08-14 14:11:30"
2024-08-14,"Food & Drink / Cafe",,,"€ Wise","20,80",EUR,,,,"2024-08-14 18:10:27","2024-08-14 15:10:30"
2024-08-16,"Food & Drink / Groceries",,,"€ Wise","24,73",EUR,,,,"2024-08-16 08:33:34","2024-08-16 05:33:37"
